timestamp,region_name,service_category,actual_usage,allocated_capacity,operational_cost,availability_ratio,net_customer_change,is_weekend,business_confidence_index,cloud_adoption_index
2025-10-13,india-west,compute,1579.17,1863.57,126.87,0.9661,4.0,0,59.573459715639814,0.678
2024-04-28,india-west,storage,440.63,518.03,37.74,0.9761,14.0,1,53.30173775671406,0.532
2024-12-27,us-west,storage,799.77,813.7,96.01,0.9748,-9.0,0,67.94628751974724,0.599
2024-04-11,india-west,storage,498.01,604.79,38.53,0.987,24.0,0,50.14218009478674,0.528
2024-04-13,india-south,compute,580.91,667.6,49.51,0.9911,2.0,1,50.173775671406005,0.528
2024-01-04,us-east,storage,757.67,944.11,,,13.0,0,58.499210110584514,0.501
2024-10-06,India South,compute,788.22,806.66,68.83,1.0,-6.0,1,55.323854660347564,0.576
2024-06-22,india-south,compute,730.37,878.75,56.47,0.9778,1.0,1,59.85781990521326,0.547
2025-06-26,us-west,storage,832.69,878.06,105.98,0.9581000000000001,10.0,0,63.3649289099526,0.648
2025-11-03,us-east,storage,840.37,1048.43,101.03,0.9565,1.0,0,67.03001579778831,0.684
2025-12-03,us-east,storage,1076.32,1344.11,132.55,0.8576999999999999,0.0,0,67.17219589257505,0.692
2025-09-08,us-west,storage,861.02,963.05,104.68,0.9754,26.0,0,54.62875197472353,0.669
2024-02-01,india-south,compute,938.14,956.61,71.64,0.971,13.0,0,49.73143759873618,0.508
2024-10-01,us-west,compute,1217.21,1247.55,148.95,1.0,15.0,0,59.77883096366509,0.575
2024-12-01,us-west,storage,712.23,815.94,87.07,1.0,4.0,1,50.473933649289094,0.592
2025-07-09,us-east,storage,824.08,841.55,,0.9699,7.0,0,58.988941548183256,0.652
2025-10-29,us-east,storage,920.88,911.98,109.78,1.0,20.0,0,62.35387045813585,0.682
2024-11-18,india-south,storage,721.11,792.45,61.79,0.8654000000000001,7.0,0,62.3696682464455,0.588
2025-10-17,india-west,compute,771.43,882.86,64.71,0.9865999999999999,-14.0,0,60.01579778830964,0.679
2025-07-21,US-EAST,compute,787.0,774.12,63.41,0.9719,-7.0,0,62.306477093206944,0.655
2024-07-01,india-west,compute,,744.13,51.19,,5.0,0,65.05529225908373,0.55
2025-10-20,india-south,compute,864.41,928.0,,0.9626,25.0,0,59.668246445497644,0.68
2025-04-01,us-west,compute,1303.43,1474.99,150.8,0.9823000000000001,15.0,0,61.390205371248015,0.625
2025-08-10,india-west,compute,584.71,685.43,49.04,0.9962000000000001,7.0,1,70.01579778830964,0.661
2025-12-12,india-south,storage,509.73,598.59,40.85,,18.0,0,50.20537124802527,0.695
2025-05-12,us-west,storage,815.06,836.09,94.88,0.9537,7.0,0,61.642969984202225,0.636
2024-07-14,us-east,compute,1005.68,1230.13,123.88,0.9670000000000001,5.0,1,52.65402843601895,0.553
2025-05-09,india-south,storage,666.36,799.08,52.79,0.9642000000000001,9.0,0,63.93364928909952,0.635
2024-04-06,us-west,compute,1045.72,1282.05,136.3,0.9499,6.0,1,63.47551342812007,0.526
2024-08-23,us-east,storage,715.76,751.98,,1.0,11.0,0,39.763033175355446,0.564
2025-03-09,india-west,compute,767.77,821.82,59.89,0.9611,-3.0,1,53.917851500789894,0.618
2024-01-16,us-east,compute,1531.0,1752.98,193.88,0.9845999999999999,6.0,0,59.69984202211691,0.504
2024-08-01,us-east,storage,828.08,853.29,,1.0,-3.0,0,52.60663507109003,0.558
2025-04-26,us-east,storage,589.56,604.91,68.0,0.9821,2.0,1,50.90047393364928,0.632
2025-11-05,us-east,storage,,987.77,106.75,,-4.0,0,64.01263823064772,0.684
2024-05-30,us-west,compute,958.19,1098.03,116.77,0.971,6.0,0,47.99368088467615,0.541
2025-12-06,india-west,compute,522.32,546.77,44.59,1.0,17.0,1,55.67140600315956,0.693
2024-06-27,india-west,storage,547.36,535.08,44.99,0.9843999999999999,-6.0,0,54.29699842022117,0.549
2025-10-03,us-west,compute,1249.2,1503.16,154.43,1.0,5.0,0,67.75671406003158,0.675
2024-07-28,us-west,compute,1022.33,,118.61,1.0,0.0,1,58.104265402843595,0.557
2025-06-13,us-west,compute,1010.78,1058.62,122.13,0.9939,12.0,0,49.03633491311217,0.645
2024-06-07,india-south,compute,797.25,977.0,65.81,0.9568000000000001,-6.0,0,54.61295418641391,0.543
2025-03-27,india-south,compute,811.22,810.91,63.44,0.9831,-5.0,0,59.87361769352291,0.623
2025-04-25,us-west,storage,713.6,838.18,83.29,0.9831,10.0,0,59.51026856240126,0.631
2025-01-11,india-south,storage,411.41,462.55,35.77,0.9873999999999999,14.0,1,48.57819905213269,0.603
2025-08-16,india-west,compute,713.76,716.73,58.42,0.982,9.0,1,54.407582938388614,0.662
2025-05-06,india-west,storage,567.9,554.36,45.11,0.9842,14.0,0,67.21958925750394,0.634
2025-01-17,us-east,compute,1299.88,,166.2,0.9736,10.0,0,51.500789889415486,0.605
2025-12-03,us-west,compute,1312.64,1584.85,166.95,0.9495999999999999,-5.0,0,58.9257503949447,0.692
2024-04-11,india-south,storage,711.52,691.19,60.43,1.0,21.0,0,54.170616113744074,0.528
2024-09-24,india-south,compute,,894.93,62.37,1.0,-7.0,0,60.063191153238556,0.573
2025-03-09,india-south,storage,503.87,513.82,41.92,0.9621,-3.0,1,64.70774091627173,0.618
2025-03-11,india-south,compute,877.43,971.86,66.72,0.9956,0.0,0,62.22748815165876,0.619
2025-12-04,us-west,storage,766.94,763.66,99.34,1.0,0.0,0,66.00315955766192,0.692
2025-11-01,us-west,compute,1219.99,1238.3,155.69,0.9403,9.0,1,60.52132701421801,0.683
2025-01-16,india-west,storage,433.27,442.73,37.31,0.9873999999999999,3.0,0,51.26382306477093,0.604
2025-08-17,us-east,storage,818.64,792.86,96.4,,4.0,1,59.58925750394944,0.663
2025-03-17,us-west,compute,1237.75,1404.94,152.85,,-2.0,0,53.71248025276461,0.621
2024-05-31,india-south,storage,,559.1,40.78,0.9829000000000001,14.0,0,57.86729857819906,0.541
2025-12-07,india-south,compute,,,69.48,0.9627,17.0,1,58.68878357030016,0.693
2024-10-21,us-west,storage,717.73,809.11,93.48,,6.0,0,53.380726698262244,0.58
2025-06-29,us-west,compute,1172.6,,138.06,0.9740000000000001,2.0,1,47.851500789889414,0.649
2025-12-01,india-west,storage,614.08,688.74,49.3,0.9487000000000001,19.0,0,57.26698262243285,0.692
2025-09-09,india-south,compute,823.81,999.86,,0.9693,21.0,0,52.22748815165876,0.669
2025-04-02,us-east,storage,886.85,986.72,,0.9776,14.0,0,61.57977883096367,0.625
2025-05-23,india-south,storage,526.75,513.98,41.1,1.0,4.0,0,51.32701421800948,0.639
2025-01-23,us-east,storage,841.6,823.4,107.43,1.0,24.0,0,62.90679304897315,0.606
2025-02-16,india-west,compute,632.83,708.04,55.37,0.9893000000000001,21.0,1,52.843601895734594,0.613
2024-10-19,us-west,storage,826.18,942.27,97.71,0.9875,11.0,1,67.09320695102684,0.58
2024-12-26,india-south,compute,836.29,799.14,68.47,0.9662000000000001,4.0,0,66.76145339652449,0.598
2024-06-26,us-west,compute,1162.8,1117.16,149.96,0.9876999999999999,15.0,0,51.232227488151665,0.548
2025-05-31,India South,storage,735.7,821.18,89.84,0.9601000000000001,-5.0,1,53.64928909952607,0.641
2025-08-22,us-west,compute,1055.89,1025.56,128.53,0.9625,14.0,0,57.2827804107425,0.664
2025-04-14,us-east,storage,801.85,796.18,103.79,1.0,-7.0,0,61.0742496050553,0.628
2024-01-13,india-south,compute,754.79,,64.34,0.9601000000000001,18.0,1,70.60031595576618,0.503
2025-04-16,us-west,compute,1151.26,1342.15,131.66,0.9649,23.0,0,47.36176935229068,0.629
2025-07-01,india-south,compute,899.18,876.4,71.73,1.0,6.0,0,65.30805687203792,0.65
2025-03-27,us-west,compute,1312.3,1417.64,152.54,0.9814,11.0,0,69.28909952606634,0.623
2024-10-11,india-south,compute,748.14,868.48,57.03,0.966,8.0,0,57.393364928909946,0.578
2025-05-19,india-west,compute,803.86,958.83,,0.9333,-20.0,0,56.27172195892575,0.638
2024-11-01,us-west,compute,1183.24,1434.52,135.96,0.9214,24.0,0,52.432859399684034,0.583
2024-07-09,india-west,compute,517.45,618.47,39.9,0.9861,23.0,0,51.04265402843602,0.552
2025-05-05,india-south,compute,766.51,879.98,60.74,0.9740000000000001,0.0,0,53.096366508688774,0.634
2024-09-27,us-east,compute,1234.05,1513.93,151.84,1.0,-3.0,0,43.96524486571879,0.574
2025-02-01,us-east,storage,829.96,852.21,104.34,0.9819,-5.0,1,47.851500789889414,0.609
2024-01-18,us-west,compute,1145.97,1348.39,,0.9788,6.0,0,56.5560821484992,0.505
2024-10-22,us-east,storage,895.48,878.73,104.43,0.9815999999999999,15.0,0,62.733017377567144,0.581
2024-09-13,US-EAST,compute,1324.13,1388.89,154.21,0.9649,9.0,0,57.077409162717224,0.57
2024-06-12,india-south,storage,605.3,705.04,51.28,0.9811,-1.0,0,66.00315955766192,0.545
2025-04-29,India South,compute,1354.56,1491.8,165.74,0.9806999999999999,-11.0,0,59.03633491311217,0.632
2025-08-12,India South,compute,1187.67,1301.93,148.96,0.981,-4.0,0,60.91627172195892,0.661
2024-02-05,us-east,compute,1142.8,1183.4,,0.9299,11.0,0,52.33807266982623,0.51
2025-12-11,us-east,compute,1333.88,1385.63,159.89,0.9821,-14.0,0,53.83886255924169,0.694
2025-01-14,us-east,storage,868.25,842.29,99.42,0.9897,,0,57.156398104265406,0.604
2025-07-19,india-west,compute,683.11,831.8,53.05,0.9556999999999999,-10.0,1,46.619273301737756,0.655
2024-11-01,india-south,storage,,620.66,46.17,0.9679000000000001,-12.0,0,64.84992101105844,0.583
2024-01-05,us-east,compute,1143.8,1300.49,,0.9764,0.0,0,51.137440758293835,0.501
2025-03-07,india-south,compute,703.18,,55.08,0.9926999999999999,0.0,0,55.79778830963666,0.618
2025-10-16,us-east,compute,1335.02,1632.89,158.78,0.9917,5.0,0,45.35545023696683,0.679
2025-01-31,india-south,storage,529.96,581.88,44.29,1.0,13.0,0,63.64928909952607,0.608
2025-10-28,india-south,compute,829.59,851.69,67.59,0.9408,5.0,0,53.25434439178515,0.682
2025-06-02,india-south,storage,527.98,586.88,40.93,0.9479000000000001,7.0,0,67.1563981042654,0.642
2024-08-26,us-east,compute,1253.66,1445.01,151.85,0.9684,-6.0,0,57.440758293838854,0.565
2024-03-29,us-east,compute,1150.06,1332.33,138.27,0.981,6.0,0,55.339652448657176,0.524
2024-10-23,us-west,compute,1227.05,1284.55,141.83,0.9984000000000001,15.0,0,59.478672985782,0.581
2024-03-08,us-east,storage,897.86,1105.15,103.2,1.0,8.0,0,65.29225908372828,0.518
2024-08-25,india-west,storage,379.14,369.52,32.37,1.0,-7.0,1,51.248025276461284,0.565
2025-07-26,india-south,storage,568.9,548.53,43.54,0.9879000000000001,-9.0,1,44.97630331753553,0.656
2024-11-10,us-east,compute,1087.78,1304.22,132.14,0.992,1.0,1,47.88309636650868,0.586
2025-01-06,india-west,compute,850.15,1042.45,68.42,1.0,17.0,0,55.5608214849921,0.602
2024-02-26,us-west,compute,1086.34,1251.03,142.83,0.978,,0,45.323854660347536,0.515
2025-07-15,india-west,storage,432.06,509.34,37.61,0.9620000000000001,2.0,0,53.996840442338076,0.653
2025-07-16,india-south,compute,961.24,977.78,79.69,0.9776,-1.0,0,62.76461295418642,0.654
2024-11-10,india-west,compute,733.53,837.9,59.48,0.9587,-6.0,1,47.93048973143759,0.586
2025-11-03,india-west,compute,698.91,732.48,58.49,,21.0,0,53.08056872037915,0.684
2025-11-11,india-south,compute,834.77,,70.24,0.9987,7.0,0,57.25118483412324,0.686
2025-11-19,us-west,storage,809.4,1004.64,100.78,1.0,-13.0,0,67.75671406003158,0.688
2024-05-22,india-west,compute,673.61,733.09,59.1,0.9892,13.0,0,59.60505529225908,0.539
2024-06-11,us-west,storage,676.87,,,,2.0,0,56.66666666666667,0.544
2025-06-22,india-south,storage,530.68,613.43,40.83,0.9723999999999999,-20.0,1,63.917851500789894,0.647
2025-10-30,us-west,compute,1235.9,1251.27,146.65,0.9702,0.0,0,60.80568720379148,0.683
2025-09-26,india-south,compute,993.68,1127.12,82.72,0.9911,3.0,0,62.685624012638236,0.673
2025-03-11,india-south,storage,431.33,478.56,,1.0,0.0,0,58.262243285939974,0.619
2024-12-26,us-west,compute,1355.31,1516.03,164.49,0.9702,18.0,0,51.374407582938396,0.598
2024-11-29,india-west,storage,409.26,468.98,32.55,0.9751000000000001,6.0,0,54.54976303317535,0.591
2024-02-21,us-east,compute,1243.94,,142.51,0.9922,-10.0,0,59.55766192733017,0.514
2025-02-27,india-west,compute,755.16,896.97,61.96,1.0,11.0,0,51.45339652448658,0.616
2024-07-12,us-west,storage,813.29,843.85,99.88,,-4.0,0,61.21642969984202,0.553
2024-03-23,india-west,compute,786.27,783.23,64.36,0.9936,17.0,1,51.34281200631911,0.522
2025-12-26,india-south,compute,903.52,978.64,75.09,0.9664,13.0,0,63.41232227488151,0.698
2024-04-24,india-west,storage,509.65,512.84,43.01,0.9564,18.0,0,50.69510268562401,0.531
2024-03-23,us-east,compute,1204.21,,147.07,0.9562,8.0,1,54.58135860979462,0.522
2024-10-12,us-east,compute,1136.34,1193.68,,0.9051,10.0,1,54.818325434439174,0.578
2025-01-10,us-east,storage,836.75,962.28,99.67,1.0,21.0,0,56.27172195892575,0.603
2025-10-18,us-east,compute,1203.75,1260.42,144.62,0.9716,25.0,1,65.67140600315957,0.679
2024-03-03,US-EAST,compute,740.68,802.15,57.77,0.9594,-1.0,1,50.50552922590836,0.517
2025-08-21,us-east,storage,862.6,956.39,111.94,0.9445999999999999,1.0,0,49.13112164296999,0.664
2025-05-16,us-west,storage,942.87,,,0.9625,12.0,0,54.107424960505526,0.637
2025-12-05,india-west,storage,514.87,506.61,40.94,0.9538,-5.0,0,58.751974723538694,0.693
2024-09-21,us-west,storage,785.94,963.97,102.7,0.9773999999999999,3.0,1,58.341232227488156,0.572
2024-06-08,india-south,storage,514.93,557.5,41.46,0.9841,4.0,1,66.0347551342812,0.544
2024-09-06,us-west,compute,1153.75,1249.06,135.52,0.956,3.0,0,51.87993680884676,0.568
2024-07-02,us-east,compute,1276.61,1343.73,157.66,0.9925,13.0,0,60.884676145339654,0.55
2024-03-31,us-west,compute,994.74,1203.56,113.79,0.9903,24.0,1,56.44549763033176,0.525
2025-03-24,us-east,compute,1149.66,1207.11,143.37,0.9841,-2.0,0,56.06635071090048,0.623
2025-11-23,india-south,storage,365.22,386.15,29.78,0.9753000000000001,19.0,1,52.02211690363349,0.689
2024-12-02,india-south,storage,533.67,537.65,44.14,0.9451,5.0,0,65.57661927330173,0.592
2024-06-16,india-west,compute,649.41,656.1,49.54,0.9879000000000001,20.0,1,46.60347551342811,0.546
2025-11-11,us-east,storage,991.85,1209.24,115.5,0.9856,-11.0,0,55.734597156398095,0.686
2024-06-25,us-west,compute,1158.23,1414.59,143.89,,11.0,0,69.77883096366509,0.548
2025-08-07,us-east,compute,,1494.36,164.18,0.9849,-6.0,0,53.64928909952607,0.66
2024-05-25,india-west,storage,515.47,638.59,40.42,1.0,-5.0,1,56.60347551342811,0.54
2024-01-08,india-west,compute,565.79,644.57,49.72,0.9756999999999999,,0,59.668246445497644,0.502
2025-01-24,india-south,compute,1438.05,1581.72,125.02,0.9787,,0,57.01421800947867,0.606
2024-04-03,us-east,storage,834.66,946.65,,0.9562,,0,61.137440758293835,0.525
2025-10-07,india-west,storage,432.82,512.51,,,-3.0,0,46.650868878357024,0.676
2024-03-04,india-west,compute,652.53,781.76,50.07,0.9756,-10.0,0,57.804107424960506,0.517
2024-04-06,india-south,storage,636.68,610.24,51.21,0.972,5.0,1,61.785150078988934,0.526
2025-07-06,india-south,storage,327.32,391.96,,0.9445,8.0,1,58.81516587677725,0.651
2025-09-28,india-south,storage,559.05,618.33,46.82,0.9688,-2.0,1,68.60979462875198,0.674
2024-03-27,us-east,compute,1275.52,1450.36,147.46,0.9695,8.0,0,64.10742496050553,0.524
2024-01-23,us-west,storage,650.64,651.37,78.3,1.0,10.0,0,44.1864139020537,0.506
2025-10-21,us-west,storage,958.44,926.84,121.88,0.9904000000000001,-11.0,0,64.40758293838863,0.68
2024-09-01,us-east,storage,820.97,876.85,95.52,1.0,13.0,1,60.821484992101105,0.567
2025-11-06,india-south,storage,615.38,734.15,49.83,0.9909,-1.0,0,62.98578199052133,0.685
2025-07-19,india-west,storage,395.67,385.16,31.56,0.9797,,1,41.42180094786728,0.655
2024-09-11,india-south,storage,676.87,688.38,53.72,1.0,16.0,0,44.97630331753553,0.569
2025-01-06,india-south,storage,427.97,434.63,35.89,0.9790000000000001,,0,57.34597156398103,0.602
2024-09-12,us-west,storage,856.49,909.7,99.78,0.9867,10.0,0,60.36334913112165,0.57
2025-03-20,india-south,storage,650.04,668.29,53.83,0.9623,-7.0,0,55.845181674565566,0.621
2024-12-18,india-south,compute,767.7,763.57,64.67,0.9919,-12.0,0,50.426540284360186,0.596
2024-03-14,us-west,storage,886.37,933.09,105.3,0.9611,-4.0,0,53.33333333333333,0.52
2025-04-05,india-south,compute,,859.82,58.18,0.9934000000000001,1.0,1,60.710900473933656,0.626
2024-08-08,us-east,storage,805.69,843.61,101.49,0.9406,12.0,0,54.94470774091627,0.56
2025-05-11,india-west,compute,717.4,,60.28,0.9914000000000001,7.0,1,48.97314375987361,0.636
2024-04-28,us-east,storage,723.04,813.31,95.38,0.9814,16.0,1,55.781990521327,0.532
2024-03-22,india-west,storage,631.02,669.05,51.06,0.9527,8.0,0,57.75671406003159,0.522
2025-06-22,india-south,compute,,1041.08,73.22,0.9765999999999999,6.0,1,59.60505529225908,0.647
2024-09-20,us-west,storage,,944.22,96.98,0.971,14.0,0,53.917851500789894,0.572
2025-07-08,india-west,storage,631.68,725.66,48.69,1.0,4.0,0,50.67930489731437,0.652
2024-04-06,us-west,storage,551.72,,64.43,1.0,3.0,1,52.053712480252756,0.526
2025-08-06,india-south,compute,,1018.33,82.19,0.958,21.0,0,54.62875197472353,0.66
2024-11-02,india-west,compute,769.01,761.82,59.57,0.9765999999999999,-17.0,1,61.658767772511844,0.584
2024-06-16,india-south,compute,803.37,782.89,63.9,1.0,21.0,1,62.306477093206944,0.546
2024-05-16,us-east,compute,1220.2,1185.66,160.08,0.9420999999999999,,0,57.12480252764614,0.537
2024-11-20,India South,storage,651.42,665.43,83.57,0.9381999999999999,3.0,0,55.79778830963666,0.589
2024-02-20,us-east,storage,658.48,695.82,83.59,0.9915,-12.0,0,52.575039494470765,0.514
2024-12-30,india-west,storage,421.86,495.1,32.43,0.9775,7.0,0,49.30489731437599,0.6
2024-03-26,us-east,storage,715.76,754.6,90.16,0.9693,-9.0,0,55.75039494470774,0.523
2025-07-15,us-west,storage,784.67,802.16,93.9,0.9919,-1.0,0,54.407582938388614,0.653
2024-12-12,india-south,compute,901.12,1049.88,70.5,0.9831,-3.0,0,59.826224328593995,0.595
2024-08-25,us-east,compute,987.72,1175.13,,0.9689,20.0,1,46.793048973143755,0.565
2025-11-18,us-west,storage,824.19,899.83,,0.9684,9.0,0,60.30015797788309,0.688
2025-10-14,india-west,compute,838.19,,68.03,,-12.0,0,66.60347551342814,0.678
2024-10-03,us-east,storage,748.68,798.39,,0.958,19.0,0,56.95102685624011,0.576
2024-06-09,us-west,compute,1112.96,1185.66,139.86,0.9765999999999999,13.0,1,58.2780410742496,0.544
2025-07-21,india-south,storage,576.37,673.19,48.35,0.9886,0.0,0,63.1911532385466,0.655
2024-05-11,india-south,compute,749.06,,57.01,1.0,15.0,1,56.240126382306485,0.536
2025-09-06,us-west,compute,1171.2,1269.47,149.97,0.9954999999999999,20.0,1,51.27962085308057,0.668
2025-02-06,india-south,compute,971.68,1061.86,78.01,0.9862000000000001,3.0,0,68.40442338072668,0.61
2024-02-28,india-south,storage,715.7,770.84,61.28,,-2.0,0,45.65560821484992,0.516
2024-11-15,india-south,compute,827.6,945.43,69.85,0.9979,4.0,0,53.996840442338076,0.587
2025-07-09,india-south,compute,869.6,985.81,71.73,0.9825,12.0,0,52.78041074249606,0.652
2024-01-26,us-west,compute,1171.04,1140.74,136.8,0.9784999999999999,-11.0,0,54.64454976303317,0.507
2024-05-30,india-west,compute,686.65,723.82,55.7,1.0,3.0,0,41.75355450236967,0.541
2024-07-27,india-west,compute,822.54,980.04,67.28,0.9518000000000001,-1.0,1,60.80568720379148,0.557
2025-04-26,us-west,compute,1060.76,1129.9,133.49,0.985,0.0,1,61.658767772511844,0.632
2025-06-04,india-south,compute,749.09,845.01,65.19,0.9847,20.0,0,48.13586097946286,0.642
2025-03-15,india-west,compute,632.1,,49.06,0.9906999999999999,4.0,1,58.483412322274894,0.62
2025-05-01,us-west,compute,1147.69,1239.89,134.33,1.0,4.0,0,55.260663507109,0.633
2025-11-28,us-west,storage,729.14,765.18,,0.9586,-11.0,0,53.14375987361768,0.691
2024-09-10,us-east,compute,1195.52,1260.85,144.35,1.0,13.0,0,50.15797788309636,0.569
2024-03-12,india-west,storage,,542.32,38.84,0.9601000000000001,-7.0,0,41.69036334913111,0.519
2025-11-30,india-west,storage,480.49,578.91,38.32,0.8531,16.0,1,65.71879936808847,0.691
2025-09-29,india-south,compute,743.56,825.44,58.69,0.9825,0.0,0,56.09794628751975,0.674
2024-04-17,india-west,compute,833.23,837.75,63.63,0.9765999999999999,-7.0,0,58.29383886255924,0.529
2024-08-27,india-south,storage,519.06,648.57,39.45,0.9734,-1.0,0,61.62717219589258,0.565
2025-11-14,us-east,compute,1298.97,1597.71,152.66,,2.0,0,49.24170616113743,0.687
2024-04-26,us-west,storage,725.03,807.6,85.75,0.9781,25.0,0,49.68404423380726,0.532
2024-04-26,india-west,compute,,880.82,64.09,0.9788,-4.0,0,50.979462875197484,0.532
2025-11-14,us-east,storage,766.45,797.24,96.43,0.9764,12.0,0,53.71248025276461,0.687
2024-02-10,india-south,compute,628.83,615.21,,0.9597,5.0,1,61.390205371248015,0.511
2024-12-17,us-west,storage,761.52,891.76,91.6,0.9823000000000001,7.0,0,63.80726698262243,0.596
2025-07-15,us-west,compute,1157.22,1248.71,135.1,1.0,0.0,0,58.13586097946286,0.653
2024-05-15,us-east,storage,794.66,773.44,96.42,0.9665,3.0,0,51.59557661927331,0.537
2024-03-08,india-west,compute,483.68,,42.45,0.9778,,0,50.80568720379148,0.518
2025-01-20,us-west,storage,791.77,815.96,92.99,0.9511,5.0,0,53.71248025276461,0.605
2024-07-22,us-west,storage,764.11,918.09,97.79,,-7.0,0,50.884676145339654,0.556
2024-06-08,us-east,storage,623.72,718.4,80.05,0.9937,-8.0,1,53.41232227488151,0.544
2024-11-13,India South,storage,473.1,504.91,37.43,0.9445,7.0,0,60.189573459715646,0.587
2024-05-23,us-east,storage,625.42,596.01,76.52,,10.0,0,61.374407582938396,0.539
2024-09-06,india-west,compute,798.3,914.82,63.15,0.9611,1.0,0,57.12480252764614,0.568
2025-11-08,India South,storage,722.74,831.76,84.23,0.9961,18.0,1,55.15007898894156,0.685
2025-10-18,us-west,storage,694.02,739.92,89.31,0.9721,2.0,1,57.40916271721959,0.679
2025-02-17,us-east,storage,835.66,834.98,106.34,0.9731000000000001,-13.0,0,52.73301737756715,0.613
2024-03-02,india-west,storage,350.84,373.75,30.44,0.9631000000000001,6.0,1,45.87677725118483,0.517
2024-02-06,india-south,compute,988.07,1054.19,81.22,0.9953,0.0,0,67.8041074249605,0.51
2024-07-03,US-EAST,compute,1253.77,1430.27,156.45,0.9913,-3.0,0,48.1516587677725,0.55
2025-05-19,india-south,compute,857.47,856.24,67.77,0.9883,20.0,0,57.045813586097935,0.638
2024-01-05,us-west,storage,626.3,643.65,76.9,0.9632999999999999,8.0,0,58.53080568720378,0.501
2024-03-05,us-west,compute,1222.96,,152.81,,-19.0,0,66.58767772511848,0.518
2024-04-20,india-south,storage,442.65,499.38,34.21,0.9587,-5.0,1,56.366508688783576,0.53
2025-07-17,india-south,storage,548.16,535.25,42.29,0.9708,12.0,0,51.27962085308057,0.654
2025-03-30,india-south,compute,774.6,880.58,67.03,0.9745,0.0,1,58.02527646129542,0.624
2024-02-05,us-east,storage,705.88,853.87,90.85,0.9655,0.0,0,54.928909952606645,0.51
2025-08-06,us-east,storage,,1080.95,115.41,1.0,-2.0,0,51.895734597156405,0.66
2024-01-27,india-south,storage,465.98,569.13,39.9,0.9643999999999999,-6.0,1,62.24328593996841,0.507
2024-12-06,india-south,storage,565.4,678.17,46.67,1.0,-6.0,0,58.40442338072669,0.593
2024-07-25,US-EAST,storage,560.66,545.15,46.02,0.9934999999999999,-5.0,0,54.423380726698255,0.556
2025-10-24,india-west,compute,754.71,766.83,62.46,0.9586,20.0,0,56.65086887835702,0.681
2025-01-14,india-south,compute,904.45,978.01,78.04,0.9662000000000001,-18.0,0,48.767772511848335,0.604
2025-02-20,india-west,compute,687.51,,56.14,0.9940000000000001,10.0,0,60.94786729857819,0.614
2025-06-05,us-east,storage,854.46,949.52,112.71,1.0,-9.0,0,65.05529225908373,0.643
2025-01-08,us-east,storage,744.16,914.24,92.6,0.9928,7.0,0,51.4691943127962,0.602
2025-10-28,us-east,storage,834.55,938.08,105.08,0.9609000000000001,13.0,0,55.5608214849921,0.682
2024-05-21,india-south,compute,780.34,863.87,60.45,0.9595,-3.0,0,63.01737756714059,0.539
2024-04-15,us-east,storage,809.65,887.6,92.79,0.982,-6.0,0,65.87677725118483,0.529
2024-04-14,india-south,compute,623.47,655.57,48.51,1.0,16.0,1,55.92417061611374,0.528
2024-05-04,us-west,compute,1013.19,1172.31,122.67,0.9308,3.0,1,59.46287519747235,0.534
2024-08-12,us-west,storage,726.81,809.36,92.38,1.0,11.0,0,60.963665086887836,0.561
2024-07-14,US-EAST,storage,363.85,398.04,29.05,0.9409000000000001,12.0,1,53.03317535545024,0.553
2024-06-29,us-east,compute,1158.57,1343.58,139.76,0.9708,4.0,1,60.94786729857819,0.549
2025-12-09,india-south,storage,,547.76,43.18,0.9775,15.0,0,53.744075829383895,0.694
2024-01-12,India South,compute,767.24,793.23,65.98,0.9514,,0,59.30489731437599,0.503
2024-11-18,india-west,storage,439.78,434.11,38.09,0.8486,12.0,0,65.59241706161139,0.588
2024-12-28,india-west,storage,446.99,518.19,38.14,0.9726,8.0,1,53.112164296998415,0.599
2024-02-18,us-east,storage,751.36,718.86,,1.0,11.0,1,62.59083728278041,0.513
2024-05-18,us-east,compute,1118.6,1302.26,144.08,0.9847,18.0,1,52.33807266982623,0.538
2024-08-16,us-east,compute,1292.66,1286.75,158.47,1.0,23.0,0,57.53554502369668,0.562
2024-11-02,india-west,storage,320.19,314.32,26.61,1.0,12.0,1,60.86887835703001,0.584
2024-09-15,us-west,compute,959.03,1151.03,112.28,0.9811,12.0,1,58.19905213270142,0.571
2024-10-05,india-south,compute,,567.27,46.06,0.9951000000000001,-6.0,1,44.21800947867299,0.576
2024-10-02,india-south,compute,831.83,996.66,64.7,0.9944,3.0,0,47.66192733017377,0.575
2024-11-14,india-south,compute,870.24,929.65,75.71,0.9037000000000001,6.0,0,52.701421800947855,0.587
2025-05-26,us-west,compute,1151.77,1365.17,,0.9494,-12.0,0,62.14849921011058,0.64
2024-05-31,us-west,storage,688.22,691.38,82.47,1.0,8.0,0,57.030015797788316,0.541
2024-04-17,india-south,storage,533.56,657.06,45.76,0.9559000000000001,18.0,0,58.89415481832543,0.529
2025-12-18,us-west,storage,785.9,766.11,98.05,1.0,7.0,0,52.843601895734594,0.696
2024-10-01,india-south,storage,,782.09,50.86,0.9643999999999999,7.0,0,67.21958925750394,0.575
2025-01-04,india-west,compute,662.35,679.74,56.06,0.9924,-3.0,1,69.90521327014218,0.601
2025-10-02,us-west,compute,1178.39,1365.85,134.59,0.9929000000000001,26.0,0,45.75039494470774,0.675
